347874.845253, 3450737.411278, -1.661574, 5183324
347875.003479, 3450737.218010, -1.683550, 5188710
347874.933101, 3450737.189812, -1.658192, 5186003
347874.943970, 3450737.238319, -1.682842, 5186004
347875.016054, 3450737.358955, -1.662500, 5188711
347875.020773, 3450737.437980, -1.661492, 5188712
347874.851965, 3450737.376915, -1.755210, 5184676
347874.850719, 3450737.305061, -1.746271, 5184675
347875.011490, 3450737.543052, -1.658469, 5188714
347875.027855, 3450737.639076, -1.635907, 5188715
347875.004732, 3450737.719108, -1.783023, 5188716
347875.009558, 3450737.492805, -1.720153, 5188713
347874.856569, 3450737.502693, -1.659397, 5184677
347874.873489, 3450737.584083, -1.658229, 5184678
347874.824156, 3450737.679893, -1.635897, 5183327
347874.889746, 3450737.650276, -1.637265, 5184679
347874.838747, 3450737.601417, -1.656752, 5183326
347874.962086, 3450737.668236, -1.634539, 5187351
347874.898533, 3450737.592125, -1.656277, 5186008
347874.933811, 3450737.697197, -1.707578, 5186009
347874.964174, 3450737.620918, -1.721461, 5187350
347874.967811, 3450737.467109, -1.659979, 5187348
347874.954948, 3450737.567497, -1.657373, 5187349
347874.910251, 3450737.477073, -1.660502, 5186007
347874.732170, 3450737.969566, -1.667072, 5180693
347874.705656, 3450738.166878, -1.651408, 5180695
347874.736955, 3450738.077644, -1.690422, 5180694
347874.707411, 3450738.270729, -1.708540, 5180696
347874.718578, 3450738.338569, -1.702301, 5180697
347874.677715, 3450738.127830, -1.673422, 5179369
347874.620180, 3450738.364342, -1.703606, 5178047
347874.670664, 3450738.355125, -1.702477, 5179370
347874.633995, 3450738.288688, -1.709879, 5178046
347874.902931, 3450737.754738, -1.765719, 5186010
347874.972416, 3450737.945061, -1.664045, 5187353
347874.918688, 3450737.820198, -1.667674, 5186011
347874.907081, 3450737.926552, -1.667284, 5186012
347875.033241, 3450737.801124, -1.666673, 5188717
347875.037576, 3450737.963814, -1.660806, 5188718
347874.897247, 3450738.049599, -1.675491, 5186013
347874.839739, 3450738.013267, -1.771291, 5183329
347874.859546, 3450737.822304, -1.668998, 5184680
347874.851011, 3450737.951057, -1.666154, 5184681
347874.801336, 3450737.828499, -1.669911, 5183328
347874.980554, 3450737.829918, -1.665118, 5187352
347874.793325, 3450737.967979, -1.665819, 5182006
347874.792665, 3450737.879082, -1.689772, 5182005
347874.745065, 3450737.842613, -1.670002, 5180692
347874.790685, 3450737.757316, -1.709369, 5182004
347875.025644, 3450738.274437, -1.696669, 5188722
347875.004175, 3450738.210502, -1.702232, 5188721
347874.784471, 3450738.076744, -1.675695, 5182007
347874.762623, 3450738.119041, -1.653491, 5182008
347874.850569, 3450738.224785, -1.707315, 5184683
347874.851852, 3450738.176216, -1.861979, 5184682
347874.776905, 3450738.176933, -1.649338, 5182009
347874.792728, 3450738.233589, -1.845387, 5182010
347874.770374, 3450738.333473, -1.700697, 5182011
347874.976332, 3450738.286156, -1.697320, 5187356
347874.830389, 3450738.109230, -1.653104, 5183330
347874.803234, 3450738.241173, -1.707562, 5183331
347874.819624, 3450738.321052, -1.700046, 5183332
347874.896038, 3450738.310295, -1.698119, 5184684
347874.922947, 3450738.204277, -1.706462, 5186015
347874.905311, 3450738.150978, -1.648200, 5186014
347875.020887, 3450738.069771, -1.670331, 5188719
347874.980362, 3450738.133522, -1.649661, 5187355
347874.960029, 3450738.063438, -1.672498, 5187354
347874.927740, 3450738.276863, -1.733526, 5186016
347874.619898, 3450738.446083, -1.651552, 5178048
347874.672418, 3450738.611824, -1.672965, 5179372
347874.689428, 3450738.444298, -1.650499, 5179371
347874.737139, 3450738.599357, -1.670834, 5180699
347874.602575, 3450738.604103, -1.673030, 5178050
347874.635874, 3450738.506233, -1.692381, 5178049
347874.575714, 3450738.537208, -1.690765, 5176733
347874.547209, 3450738.651802, -1.675761, 5176734
347874.536190, 3450738.616386, -1.675079, 5175441
347874.586199, 3450738.887077, -1.673363, 5176737
347874.585295, 3450738.798179, -1.671060, 5176736
347874.589428, 3450738.729362, -1.664505, 5176735
347874.530054, 3450738.742119, -1.664735, 5175442
347874.517225, 3450738.807915, -1.671305, 5175443
347874.641489, 3450738.672981, -1.671800, 5178051
347874.597942, 3450738.776054, -1.730040, 5178052
347874.641332, 3450738.949806, -1.664175, 5178053
347874.711508, 3450738.720070, -1.662474, 5180700
347874.724170, 3450738.799187, -1.668820, 5180701
347874.717241, 3450738.847984, -1.674430, 5180702
347874.719692, 3450738.894356, -1.674026, 5180703
347874.704002, 3450738.949760, -1.662738, 5180704
347874.651287, 3450738.728508, -1.663096, 5179373
347874.521726, 3450738.912880, -1.672294, 5175444
347874.666326, 3450738.915565, -1.673244, 5179376
347874.649677, 3450738.853615, -1.675144, 5179375
347874.652853, 3450738.784736, -1.671166, 5179374
347874.801487, 3450738.577644, -1.671536, 5183334
347874.831030, 3450738.461220, -1.646672, 5183333
347874.895313, 3450738.545448, -1.673214, 5184686
347874.846718, 3450738.396995, -1.698255, 5184685
347874.947719, 3450738.377266, -1.696470, 5187357
347874.974239, 3450738.494987, -1.641474, 5187358
347874.998833, 3450738.369575, -1.695343, 5188723
347875.023292, 3450738.446647, -1.658367, 5188724
347875.033373, 3450738.577644, -1.667829, 5188726
347875.010874, 3450738.628273, -1.663216, 5188727
347874.789301, 3450738.411293, -1.698128, 5182012
347874.762150, 3450738.466453, -1.647380, 5182013
347874.759130, 3450738.530006, -1.677146, 5182014
347874.941044, 3450738.609825, -1.666108, 5186019
347874.899915, 3450738.456230, -1.645965, 5186018
347874.897814, 3450738.388939, -1.697127, 5186017
347874.872755, 3450738.603462, -1.667922, 5184687
347874.964702, 3450738.563377, -1.670339, 5187359
347874.740673, 3450738.427269, -1.698318, 5180698
347874.862398, 3450738.797218, -1.666934, 5184689
347874.856073, 3450738.865074, -1.670510, 5184690
347874.960001, 3450738.727547, -1.656063, 5187360
347874.858064, 3450738.743416, -1.739397, 5184688
347874.888204, 3450738.931419, -1.660373, 5184691
347874.766632, 3450738.949959, -1.661301, 5182018
347874.785349, 3450738.846535, -1.673360, 5182017
347874.793297, 3450738.798088, -1.667876, 5182016
347875.031349, 3450738.971199, -1.660494, 5188731
347874.769382, 3450738.700142, -1.663031, 5182015
347875.011246, 3450738.921593, -1.658671, 5188730
347875.001472, 3450738.804146, -1.664352, 5188729
347875.021620, 3450738.728035, -1.654658, 5188728
347874.897579, 3450738.723381, -1.657861, 5186020
347874.931474, 3450738.796608, -1.665993, 5186021
347874.986669, 3450738.768913, -1.786936, 5187361
347874.992037, 3450738.863411, -1.668375, 5187362
347874.950075, 3450738.928352, -1.659328, 5187363
347874.968830, 3450738.973671, -1.661495, 5187364
347874.924581, 3450738.868080, -1.669086, 5186022
347874.905611, 3450738.972435, -1.662883, 5186023
347874.834316, 3450738.715553, -1.660053, 5183335
347874.826319, 3450738.934715, -1.661420, 5183336
347874.431089, 3450739.238426, -1.671159, 5172823
347874.421015, 3450739.063438, -1.675774, 5172822
347874.381367, 3450739.507683, -1.655577, 5171542
347874.372198, 3450739.564049, -1.664337, 5171543
347874.318767, 3450739.508262, -1.656997, 5170249
347874.311373, 3450739.565315, -1.665807, 5170250
347874.372274, 3450739.398811, -1.677166, 5171541
347874.422416, 3450739.331810, -1.762327, 5172824
347874.429628, 3450739.547447, -1.664472, 5172827
347874.404533, 3450739.643257, -1.661751, 5172828
347874.417187, 3450739.693199, -1.675659, 5172829
347874.359173, 3450739.799965, -1.665111, 5171544
347874.250833, 3450739.838844, -1.664298, 5168926
347874.272339, 3450739.761314, -1.688622, 5168925
347874.416693, 3450739.794334, -1.664059, 5172830
347874.341602, 3450739.643425, -1.663164, 5170251
347874.341492, 3450739.713524, -1.687791, 5170252
347874.307327, 3450739.828972, -1.663663, 5170253
347874.284296, 3450739.705559, -1.676926, 5168924
347874.280988, 3450739.655525, -1.663415, 5168923
347874.328882, 3450739.964958, -1.660563, 5170254
347874.217022, 3450739.917549, -1.717537, 5167633
347874.228205, 3450740.077965, -1.657149, 5167634
347874.396843, 3450739.952141, -1.660424, 5172831
347874.260979, 3450739.978020, -1.660704, 5168927
347874.281454, 3450740.042015, -1.659299, 5168928
347874.421137, 3450740.061668, -1.650434, 5172832
347874.408405, 3450740.146171, -1.662133, 5172833
347874.248157, 3450740.132011, -1.647854, 5168929
347874.366377, 3450740.100563, -1.648019, 5171547
347874.346403, 3450739.895408, -1.766497, 5171545
347874.307232, 3450740.116173, -1.647937, 5170256
347874.341471, 3450740.037376, -1.658249, 5170255
347874.395023, 3450740.001793, -1.660399, 5171546
347874.540642, 3450739.047966, -1.663518, 5175446
347874.523807, 3450739.208092, -1.667451, 5175447
347874.593820, 3450739.210853, -1.666096, 5176740
347874.667755, 3450739.214439, -1.667427, 5179379
347874.692447, 3450739.129707, -1.672632, 5179378
347874.600849, 3450739.032249, -1.663667, 5178054
347874.632232, 3450739.086220, -1.670377, 5178055
347874.463575, 3450739.001961, -1.663437, 5174122
347874.492435, 3450739.077354, -1.673388, 5174123
347874.447220, 3450739.158211, -1.672988, 5174124
347874.655973, 3450738.989342, -1.666515, 5179377
347874.584862, 3450738.981300, -1.662504, 5176738
347874.478084, 3450739.247978, -1.764630, 5174125
347874.722187, 3450739.005333, -1.663583, 5180705
347874.726850, 3450739.161751, -1.668264, 5180707
347874.523807, 3450738.989570, -1.663165, 5175445
347874.697651, 3450739.057442, -1.671857, 5180706
347874.563183, 3450739.087578, -1.671355, 5176739
347874.437074, 3450739.380699, -1.677650, 5172825
347874.440059, 3450739.487816, -1.656097, 5172826
347874.699089, 3450739.298988, -1.697478, 5180708
347874.457649, 3450739.402290, -1.696652, 5174126
347874.491260, 3450739.550514, -1.662603, 5174127
347874.737757, 3450739.558494, -1.663301, 5180712
347874.724006, 3450739.498649, -1.661947, 5180711
347874.615690, 3450739.561836, -1.665746, 5178059
347874.704841, 3450739.365700, -1.674524, 5180709
347874.604740, 3450739.510536, -1.663677, 5178058
347874.621841, 3450739.456764, -1.654946, 5178057
347874.635948, 3450739.355293, -1.676570, 5178056
347874.500368, 3450739.475944, -1.655842, 5175450
347874.506677, 3450739.394325, -1.675238, 5175449
347874.547952, 3450739.530433, -1.663140, 5176743
347874.651954, 3450739.318153, -1.697116, 5179380
347874.692459, 3450739.426048, -1.715346, 5179381
347874.687290, 3450739.472954, -1.651980, 5179382
347874.510723, 3450739.310219, -1.743063, 5175448
347874.573849, 3450739.392433, -1.674276, 5176741
347874.560718, 3450739.464302, -1.655588, 5176742
347874.901558, 3450739.027809, -1.671387, 5186024
347874.917734, 3450739.079704, -1.672219, 5186025
347874.949135, 3450739.115989, -1.670359, 5187366
347874.971599, 3450739.035560, -1.669711, 5187365
347875.027134, 3450739.251442, -1.679856, 5188734
347875.000221, 3450739.117775, -1.668082, 5188733
347874.934820, 3450739.201790, -1.699774, 5186027
347875.041557, 3450739.043571, -1.668035, 5188732
347874.837501, 3450739.231071, -1.699996, 5183339
347874.796900, 3450739.165230, -1.666912, 5183338
347874.785410, 3450739.234581, -1.701534, 5182020
347874.784706, 3450739.001991, -1.662578, 5182019
347874.933706, 3450739.145241, -1.666648, 5186026
347874.864132, 3450739.145225, -1.667650, 5184692
347874.836805, 3450739.063820, -1.669203, 5183337
347874.851143, 3450739.509025, -1.665627, 5184694
347874.892816, 3450739.567558, -1.658605, 5184695
347874.860346, 3450739.393501, -1.655873, 5184693
347874.765091, 3450739.313194, -1.678266, 5182021
347874.743418, 3450739.438438, -1.654053, 5180710
347874.897423, 3450739.453087, -1.662360, 5186030
347874.921646, 3450739.387031, -1.655234, 5186029
347874.834514, 3450739.328026, -1.675860, 5183340
347874.897728, 3450739.295692, -1.677794, 5186028
347874.949926, 3450739.534004, -1.660680, 5187370
347874.969183, 3450739.483848, -1.665571, 5187369
347875.034717, 3450739.315803, -1.659767, 5188735
347875.026596, 3450739.461754, -1.666537, 5188736
347875.014686, 3450739.547813, -1.658115, 5188737
347874.829286, 3450739.562034, -1.660399, 5183343
347874.812031, 3450739.460747, -1.761910, 5183342
347874.799745, 3450739.404121, -1.656125, 5183341
347874.963598, 3450739.283333, -1.677921, 5187367
347874.981653, 3450739.372932, -1.655371, 5187368
347874.524423, 3450739.612282, -1.662026, 5175451
347874.524961, 3450739.721733, -1.686930, 5175452
347874.529032, 3450739.772087, -1.663207, 5175453
347874.514961, 3450739.886162, -1.692865, 5175454
347874.713882, 3450739.845238, -1.690038, 5180715
347874.583931, 3450739.755440, -1.663406, 5176746
347874.701612, 3450739.757683, -1.660057, 5180714
347874.712347, 3450739.610512, -1.658183, 5180713
347874.549541, 3450739.677818, -1.674757, 5176745
347874.616024, 3450739.672447, -1.674125, 5178060
347874.643230, 3450739.758400, -1.661523, 5178061
347874.585188, 3450739.601021, -1.661777, 5176744
347874.662088, 3450739.848564, -1.691579, 5179387
347874.660620, 3450739.788566, -1.726827, 5179386
347874.563175, 3450739.870933, -1.692754, 5176747
347874.465189, 3450739.631569, -1.661501, 5174128
347874.488550, 3450739.881157, -1.729128, 5174131
347874.474207, 3450739.788933, -1.663008, 5174130
347874.648100, 3450739.601723, -1.660367, 5179383
347874.683580, 3450739.675209, -1.672770, 5179384
347874.687622, 3450739.734413, -1.668352, 5179385
347874.483066, 3450739.683418, -1.675389, 5174129
347874.662397, 3450740.166542, -1.659763, 5179391
347874.464374, 3450739.935585, -1.660632, 5174132
347874.526148, 3450740.189995, -1.659883, 5175458
347874.695209, 3450740.090660, -1.660602, 5179390
347874.593353, 3450740.170219, -1.660517, 5176750
347874.579899, 3450740.109916, -1.661458, 5176749
347874.570583, 3450740.039055, -1.660596, 5176748
347874.633999, 3450740.082634, -1.662870, 5178064
347874.483410, 3450740.062095, -1.648963, 5174133
347874.599417, 3450740.016594, -1.650684, 5178063
347874.689483, 3450739.951546, -1.658360, 5179388
347874.602920, 3450739.930916, -1.658623, 5178062
347874.464699, 3450740.129997, -1.662317, 5174134
347874.661722, 3450740.017662, -1.649215, 5179389
347874.733536, 3450740.182899, -1.657274, 5180719
347874.705417, 3450740.084892, -1.708708, 5180718
347874.722635, 3450740.011116, -1.648522, 5180717
347874.521877, 3450740.117912, -1.662091, 5175457
347874.539211, 3450740.027504, -1.650989, 5175456
347874.534841, 3450739.943016, -1.658760, 5175455
347875.014801, 3450739.887016, -1.655744, 5188741
347874.907369, 3450739.857765, -1.752461, 5186034
347875.023647, 3450739.822548, -1.755231, 5188740
347874.882973, 3450739.661217, -1.670884, 5184696
347875.037189, 3450739.687614, -1.658761, 5188739
347874.872465, 3450739.737343, -1.657744, 5184697
347875.012182, 3450739.621406, -1.672529, 5188738
347874.773117, 3450739.599907, -1.657936, 5182022
347874.747434, 3450739.650566, -1.673953, 5182023
347874.814476, 3450739.649833, -1.672961, 5183344
347874.816608, 3450739.749107, -1.657960, 5183345
347874.814016, 3450739.827751, -1.688390, 5183346
347874.758276, 3450739.749397, -1.659425, 5182024
347874.762239, 3450739.830696, -1.689929, 5182025
347874.911115, 3450739.786506, -1.666301, 5186033
347874.924370, 3450739.706291, -1.659608, 5186032
347874.979589, 3450739.691002, -1.659809, 5187371
347874.946083, 3450739.629341, -1.672793, 5186031
347874.992445, 3450739.874473, -1.753699, 5187374
347874.963508, 3450739.810020, -1.793547, 5187373
347874.974388, 3450739.751060, -1.668519, 5187372
347874.948837, 3450739.921501, -1.653799, 5187375
347874.755564, 3450740.094993, -1.658745, 5182028
347874.786197, 3450740.020485, -1.646279, 5182027
347874.759094, 3450739.950630, -1.678105, 5182026
347874.963899, 3450739.971321, -1.647313, 5187376
347874.985695, 3450740.055824, -1.657453, 5187377
347874.809879, 3450740.068291, -1.660158, 5183349
347874.844490, 3450739.998665, -1.647141, 5183348
347874.809585, 3450739.915809, -1.656487, 5183347
347874.941572, 3450740.185951, -1.653983, 5186037
347874.931173, 3450740.081947, -1.656039, 5186036
347874.869911, 3450740.160896, -1.657160, 5184701
347874.870201, 3450740.073051, -1.658302, 5184700
347874.872635, 3450739.958351, -1.653629, 5184699
347874.878218, 3450739.908623, -1.656007, 5184698
347874.802507, 3450740.179710, -1.656523, 5183350
347874.907326, 3450740.004539, -1.645286, 5186035
347874.740110, 3450739.915321, -1.657660, 5180716
347875.025509, 3450739.969780, -1.646236, 5188742
347875.008674, 3450740.163643, -1.654969, 5188743
347877.434824, 3450731.002601, -1.940462, 5254169
347877.429714, 3450730.501137, -1.768070, 5254164
347877.414699, 3450730.556511, -1.766848, 5254165
347877.414333, 3450730.686134, -1.629417, 5254166
347877.471599, 3450730.649010, -1.643902, 5255545
347877.469742, 3450730.586082, -1.637070, 5255544
347877.464674, 3450730.431434, -1.783926, 5255543
347877.430324, 3450730.769508, -1.705942, 5254167
347877.399727, 3450730.855629, -1.658742, 5254168
347877.368862, 3450730.828209, -1.702397, 5252754
347877.462307, 3450730.822380, -1.660587, 5255546
347877.451481, 3450730.926613, -1.627182, 5255547
347877.379171, 3450730.907585, -1.629648, 5252755
347877.367168, 3450730.978370, -1.729248, 5252756
347877.343870, 3450730.757484, -1.766651, 5251336
347877.441158, 3450731.085792, -1.653429, 5254170
347877.383961, 3450731.281303, -1.634003, 5252759
347877.429819, 3450731.135841, -1.627722, 5254171
347877.365492, 3450731.164650, -1.626130, 5252758
347877.370386, 3450731.048454, -1.759668, 5252757
347877.444906, 3450731.274238, -1.633569, 5254172
347877.439741, 3450731.614036, -1.697497, 5254176
347877.434416, 3450731.560310, -1.630725, 5254175
347877.440410, 3450731.459862, -1.630553, 5254174
347877.445389, 3450731.371177, -1.710815, 5254173
347877.386282, 3450731.394218, -1.665093, 5252760
347877.452703, 3450731.400337, -1.663375, 5255549
347877.466429, 3450731.508354, -1.637278, 5255550
347877.368892, 3450731.576927, -1.630162, 5252762
347877.372480, 3450731.468239, -1.630757, 5252761
347877.326639, 3450731.868843, -1.655924, 5251348
347877.419733, 3450731.682152, -1.642939, 5254177
347877.420614, 3450731.775261, -1.835934, 5254178
347877.412397, 3450731.884865, -1.665646, 5254179
347877.448965, 3450731.888969, -1.659594, 5255554
347877.320530, 3450731.691520, -1.694084, 5251346
347877.361053, 3450731.668052, -1.694873, 5252763
347877.368931, 3450731.751427, -1.637488, 5252764
347877.477470, 3450731.652305, -1.644622, 5255551
347877.389181, 3450731.828682, -1.658526, 5252765
347877.389364, 3450731.941063, -1.655791, 5252766
347877.447435, 3450731.705696, -1.648180, 5255552
347877.452942, 3450731.796638, -1.660427, 5255553
347877.353624, 3450732.163444, -1.651897, 5252768
347877.302156, 3450732.217171, -1.647818, 5251351
347877.357055, 3450732.108208, -1.635150, 5252767
347877.333486, 3450732.073768, -1.676786, 5251350
347877.328468, 3450731.981514, -1.653058, 5251349
347877.470581, 3450732.152550, -1.688612, 5255557
347877.466411, 3450732.227333, -1.747324, 5255558
347877.396936, 3450732.187370, -1.643290, 5254183
347877.408153, 3450732.125557, -1.654421, 5254182
347877.419836, 3450732.056862, -1.638555, 5254181
347877.404297, 3450732.003502, -1.686240, 5254180
347877.480783, 3450731.985908, -1.643664, 5255555
347877.457022, 3450732.100761, -1.649775, 5255556
347877.417541, 3450732.286842, -1.677658, 5254184
347877.424923, 3450732.396324, -1.750190, 5254185
347877.308735, 3450732.368187, -1.679824, 5251353
347877.359331, 3450732.264992, -1.679880, 5252769
347877.349388, 3450732.329323, -1.674670, 5252770
347877.306375, 3450732.279060, -1.630518, 5251352
347877.363544, 3450732.405449, -1.668112, 5252771
347877.481031, 3450732.422539, -1.768832, 5255560
347878.348629, 3450731.525780, -1.921201, 5281786
347878.296430, 3450730.609840, -1.929976, 5280304
347878.126818, 3450731.133171, -1.920665, 5274400
347877.718305, 3450731.612236, -1.930816, 5262650
347877.945864, 3450731.593880, -1.976149, 5268480
347878.044683, 3450731.213005, -1.942611, 5271430
347877.961288, 3450730.818672, -1.937706, 5269946
347877.943180, 3450730.873939, -1.944145, 5268471
347877.897619, 3450730.823463, -1.951172, 5268470
347878.092190, 3450730.584739, -1.951136, 5272906
347878.064903, 3450730.798256, -1.934744, 5272908
347877.819568, 3450731.371788, -1.936785, 5265548
347877.717150, 3450730.711220, -1.666207, 5262642
347877.737444, 3450730.515861, -1.639569, 5262641
347877.699270, 3450730.442451, -1.703325, 5262640
347877.540272, 3450730.596824, -1.635238, 5256975
347877.545925, 3450730.484154, -1.787967, 5256974
347877.538582, 3450730.426735, -1.790132, 5256973
347877.674167, 3450730.563728, -1.636318, 5261233
347877.673443, 3450730.680641, -1.738370, 5261234
347877.558109, 3450730.523796, -1.700438, 5258391
347877.607679, 3450730.584114, -1.635439, 5259792
347877.609159, 3450730.670448, -1.707112, 5259793
347877.552843, 3450730.656288, -1.637486, 5258392
347877.642425, 3450730.487175, -1.700657, 5259791
347877.756582, 3450730.548286, -1.643709, 5264105
347877.777174, 3450730.651344, -1.670517, 5264106
347877.491054, 3450731.017814, -1.718952, 5255548
347877.574398, 3450730.974525, -1.718005, 5258395
347877.590521, 3450730.921882, -1.625923, 5258394
347877.592357, 3450730.788093, -1.661459, 5258393
347877.629701, 3450730.980110, -1.660037, 5259794
347877.655943, 3450730.759422, -1.662952, 5261235
347877.653513, 3450730.862465, -1.630129, 5261236
347877.688860, 3450730.912346, -1.665162, 5261237
347877.682222, 3450730.967399, -1.638873, 5261238
347877.781502, 3450731.021599, -1.672746, 5264110
347877.768503, 3450730.977333, -1.727851, 5264109
347877.747980, 3450730.840812, -1.670638, 5264108
347877.503065, 3450730.732353, -1.705932, 5256976
347877.528391, 3450730.813011, -1.660318, 5256977
347877.518387, 3450730.902366, -1.628387, 5256978
347877.780163, 3450730.728157, -1.736346, 5264107
347877.740383, 3450730.773186, -1.733062, 5262643
347877.742096, 3450730.892143, -1.644565, 5262644
347877.730081, 3450731.023765, -1.692608, 5262645
347878.067211, 3450730.530754, -1.809961, 5272905
347877.801948, 3450730.476112, -1.642142, 5265540
347877.987388, 3450730.652977, -1.787851, 5269944
347877.837105, 3450730.587700, -1.675180, 5265541
347877.943544, 3450730.446846, -1.703241, 5268467
347877.912222, 3450730.548607, -1.671883, 5268468
347877.926235, 3450730.696632, -1.784696, 5268469
347878.097629, 3450730.417991, -1.858783, 5274394
347878.018863, 3450730.717293, -1.778903, 5271426
